X,Y,id,state_code_2021,state_name_2021,lga_code_2024,lga_name_2024,erp_2001,erp_2002,erp_2003,erp_2004,erp_2005,erp_2006,erp_2007,erp_2008,erp_2009,erp_2010,erp_2011,erp_2012,erp_2013,erp_2014,erp_2015,erp_2016,erp_2017,erp_2018,erp_2019,erp_2020,erp_2021,erp_2022,erp_2023,erp_2024,erp_change_number_2023_24,erp_change_per_cent_2023_24,area_km2,pop_density_2024_people_per_km2,births_2021_22,deaths_2021_22,natural_increase_2021_22,internal_arrivals_2021_22,internal_departures_2021_22,net_internal_migration_2021_22,overseas_arrivals_2021_22,overseas_departures_2021_22,net_overseas_migration_2021_22,births_2022_23,deaths_2022_23,natural_increase_2022_23,internal_arrivals_2022_23,internal_departures_2022_23,net_internal_migration_2022_23,overseas_arrivals_2022_23,overseas_departures_2022_23,net_overseas_migration_2022_23,births_2023_24,deaths_2023_24,natural_increase_2023_24,internal_arrivals_2023_24,internal_departures_2023_24,net_internal_migration_2023_24,overseas_arrivals_2023_24,overseas_departures_2023_24,net_overseas_migration_2023_24,green_space_by_LGA_Green_space_ha,pop_density,Green_Pct
0,0,"399","5",Western Australia,"52730",Denmark,"4734","4790","4837","4796","4798","4797","4858","4987","5153","5248","5373","5593","5804","5872","5957","6018","6133","6165","6235","6398","6468","6539","6619","6707","88","1.3295","1859.8487","3.6062","35","39","-4","600","533","67","18","10","8","44","43","1","402","346","56","33","10","23","36","61","-25","455","362","93","30","10","20",,"3.60620732213325",
0,0,"400","5",Western Australia,"52800",Derby-West Kimberley,"8501","8422","7801","7821","7882","8095","8267","8521","8698","8826","8966","9336","9491","8864","8570","8364","8290","8340","8321","8362","8414","8410","8437","8536","99","1.1734","119730.9696","0.0713","121","61","60","566","656","-90","57","31","26","107","72","35","422","500","-78","99","29","70","113","61","52","479","492","-13","93","33","60",,"0.0712931669100924",
0,0,"401","5",Western Australia,"52870",Donnybrook-Balingup,"4710","4691","4660","4680","4731","4951","4981","5095","5245","5349","5462","5628","5803","5903","5949","5956","6015","6072","6131","6205","6312","6401","6440","6584","144","2.236","1559.856","4.2209","70","57","13","555","496","59","38","21","17","55","74","-19","376","365","11","66","19","47","67","46","21","454","370","84","61","22","39",,"4.22090244227672",
0,0,"402","5",Western Australia,"52940",Dowerin,"840","806","771","760","746","736","709","718","725","698","700","703","707","706","706","699","711","708","714","726","733","733","738","740","2","0.271","1863.0851","0.3972","9","5","4","29","34","-5","2","1","1","3","3","0","22","21","1","5","1","4","9","4","5","41","48","-7","5","1","4",,"0.397190659728855",
0,0,"403","5",Western Australia,"53010",Dumbleyung,"753","738","716","702","691","677","651","649","637","626","626","641","653","653","663","684","684","688","691","699","698","693","701","708","7","0.9986","2539.2249","0.2788","11","5","6","23","35","-12","3","2","1","6","4","2","36","35","1","7","2","5","6","6","0","26","24","2","7","2","5",,"0.278825243088944",
0,0,"404","5",Western Australia,"53080",Dundas,"1262","1240","1223","1182","1155","1127","1119","1149","1162","1160","1184","1134","1069","979","894","788","759","728","706","698","699","695","701","723","22","3.1384","92886.3668","0.0078","4","7","-3","72","77","-5","8","4","4","6","7","-1","76","78","-2","13","4","9","9","5","4","72","62","10","12","4","8",,"0.00778370416356946",
0,0,"405","5",Western Australia,"53150",East Fremantle,"6787","6907","6971","6984","6985","7074","7098","7154","7244","7270","7443","7602","7740","7769","7731","7680","7799","7869","7933","8035","8064","8071","8229","8361","132","1.6041","3.1384","2664.096","63","77","-14","826","843","-17","111","73","38","46","71","-25","616","637","-21","275","71","204","54","64","-10","565","601","-36","259","81","178",,"2664.09635483049",
0,0,"406","5",Western Australia,"53220",East Pilbara,"5650","5909","6171","6563","6998","7667","8510","9651","10753","11522","12257","12519","12570","12149","11529","10953","10888","10754","10637","10533","10378","10311","10407","10403","-4","-0.0384","372295.6721","0.0279","90","18","72","1082","1264","-182","96","53","43","95","31","64","886","976","-90","170","48","122","73","22","51","899","1054","-155","157","57","100",,"0.0279428443025406",
0,0,"407","5",Western Australia,"53290",Esperance,"13369","13443","13569","13669","13694","13644","13585","13603","13721","13799","13879","14182","14422","14624","14734","14527","14450","14342","14329","14325","14396","14501","14551","14558","7","0.0481","44797.5456","0.325","156","98","58","899","879","20","60","33","27","154","100","54","634","714","-80","106","30","76","148","100","48","599","701","-102","97","36","61",,"0.324973161029608",
0,0,"408","5",Western Australia,"53360",Exmouth,"2315","2277","2282","2266","2233","2205","2217","2255","2317","2364","2458","2569","2655","2717","2749","2788","2871","2949","3036","3151","3202","3315","3468","3566","98","2.8258","6488.2097","0.5496","46","15","31","346","281","65","40","23","17","25","13","12","277","187","90","71","20","51","36","12","24","281","250","31","68","25","43",,"0.549612322178798",
0,0,"409","5",Western Australia,"53430",Fremantle,"25769","26099","26100","26101","26108","26124","26648","27148","27607","27957","28651","29562","30156","30361","30405","30310","30842","31287","31782","32439","33112","33788","35195","36349","1154","3.2789","19.2892","1884.422","380","272","108","3998","3665","333","567","332","235","304","257","47","3257","2870","387","1305","332","973","304","237","67","3231","3039","192","1278","383","895",,"1884.42237106775",
0,0,"410","5",Western Australia,"53570",Gingin,"4274","4381","4461","4504","4534","4577","4574","4646","4768","4786","4822","4994","5267","5356","5351","5325","5349","5384","5470","5611","5751","5896","6070","6348","278","4.5799","3208.3585","1.9786","53","40","13","603","515","88","99","55","44","58","51","7","415","373","42","175","50","125","55","40","15","567","409","158","162","57","105",,"1.97858188229277",
0,0,"411","5",Western Australia,"53640",Gnowangerup,"1585","1554","1523","1478","1456","1432","1395","1371","1358","1333","1307","1302","1294","1275","1255","1237","1237","1245","1241","1250","1260","1264","1270","1271","1","0.0787","4265.0423","0.298","20","4","16","78","96","-18","11","5","6","20","7","13","49","67","-18","15","4","11","23","9","14","48","70","-22","14","5","9",,"0.298004078412071",
0,0,"412","5",Western Australia,"53710",Goomalling,"970","967","965","967","961","973","970","981","1005","1019","1017","1030","1038","1044","1050","1045","1033","1018","1006","997","983","984","987","992","5","0.5066","1835.4294","0.5405","13","9","4","41","45","-4","3","2","1","9","10","-1","43","43","0","6","2","4","11","10","1","67","67","0","6","2","4",,"0.540472981417863",
0,0,"413","5",Western Australia,"53780",Gosnells,"83662","85337","87585","90120","92600","94958","98035","101907","105782","109250","112435","116208","119381","120756","121720","122011","123703","125087","127017","129685","131366","133064","137493","141279","3786","2.7536","127.2976","1109.832","1677","735","942","10088","10255","-167","2076","1153","923","1556","805","751","8168","8587","-419","5147","1050","4097","1603","722","881","8404","8978","-574","4686","1207","3479",,"1109.83239275524",
0,0,"414","5",Western Australia,"53800",Greater Geraldton,"34019","34288","34348","34454","35021","35736","35812","36731","37512","37860","38340","39084","39838","40114","39958","39567","39692","39976","40173","40641","41182","41515","41930","42322","392","0.9349","9909.0002","4.2711","520","329","191","2700","2663","37","230","125","105","500","327","173","2097","2142","-45","402","115","287","459","367","92","2301","2245","56","375","131","244",,"4.2710666208282",
0,0,"415","5",Western Australia,"53920",Halls Creek,"3766","3796","3793","3748","3747","3762","3794","3845","3867","3874","3893","3850","3810","3734","3656","3593","3619","3714","3783","3932","4038","4113","4136","4213","77","1.8617","133045.9733","0.0317","68","24","44","245","222","23","19","11","8","45","36","9","151","160","-9","34","11","23","72","31","41","174","158","16","31","11","20",,"0.0316657460237468",
0,0,"416","5",Western Australia,"53990",Harvey,"18526","18450","18351","18754","19565","20450","20913","21819","22624","23230","23878","24839","25657","26186","26656","26890","27358","28086","28540","29076","29625","30165","30802","31495","693","2.2499","1727.607","18.2304","331","143","188","2531","2270","261","200","109","91","311","146","165","1952","1702","250","323","101","222","332","144","188","2100","1808","292","328","115","213",,"18.2304193025381",
0,0,"417","5",Western Australia,"54060",Irwin,"3071","2976","2943","2957","3143","3218","3281","3403","3509","3569","3672","3738","3749","3702","3662","3604","3636","3627","3670","3730","3769","3795","3842","3864","22","0.5726","2369.3298","1.6308","27","39","-12","312","277","35","8","5","3","20","23","-3","270","230","40","15","5","10","32","44","-12","243","218","25","14","5","9",,"1.63084092387645",
0,0,"418","5",Western Australia,"54130",Jerramungup,"1249","1247","1237","1231","1248","1186","1148","1121","1107","1101","1091","1102","1112","1120","1127","1127","1123","1132","1146","1162","1196","1196","1214","1217","3","0.2471","6511.1803","0.1869","12","5","7","113","122","-9","7","5","2","18","6","12","44","50","-6","17","5","12","12","3","9","69","84","-15","14","5","9",,"0.186909276648352",
0,0,"419","5",Western Australia,"54170",Joondalup,"156410","156820","157067","157218","156453","156570","157225","158175","159156","160053","162205","163581","164414","163894","162904","160918","161057","161479","162308","164044","165050","165649","169788","173469","3681","2.168","98.942","1753.239","1724","792","932","11289","12455","-1166","1919","1086","833","1593","837","756","8363","8760","-397","4762","982","3780","1482","818","664","8394","8712","-318","4467","1132","3335",,"1753.23927149239",
0,0,"420","5",Western Australia,"54200",Kalamunda,"48743","49063","49419","49909","51052","51423","52560","53540","54487","55572","56492","57669","58622","59113","59298","59201","59337","59442","59750","60337","60804","61294","62705","63827","1122","1.7893","324.2958","196.8172","678","376","302","4284","4305","-21","471","262","209","633","394","239","3742","3502","240","1171","239","932","637","398","239","3752","3693","59","1098","274","824",,"196.817226741759",
0,0,"421","5",Western Australia,"54280",Kalgoorlie-Boulder,"29771","29737","30052","29939","29855","30086","30250","30910","31474","31750","32208","32849","33267","32498","31748","30840","30908","30750","30636","30590","30670","30756","30795","30991","196","0.6365","95500.292","0.3245","469","129","340","2555","2963","-408","346","192","154","421","179","242","1809","2445","-636","609","176","433","394","159","235","1972","2377","-405","569","203","366",,"0.324512096779767",
0,0,"422","5",Western Australia,"54310",Karratha,"15118","15987","16998","17912","18864","20054","20587","21230","21996","22628","23634","24042","24432","23985","23103","22211","22288","22509","22844","23245","23412","23809","24252","24716","464","1.9132","15238.2934","1.622","383","43","340","2721","2770","-49","243","137","106","386","57","329","1976","2162","-186","424","124","300","345","46","299","2064","2164","-100","408","143","265",,"1.6219664073406",
0,0,"423","5",Western Australia,"54340",Katanning,"4501","4492","4460","4412","4404","4404","4366","4315","4293","4285","4290","4368","4403","4389","4308","4200","4180","4162","4161","4205","4227","4237","4292","4294","2","0.0466","1518.1854","2.8284","62","40","22","363","393","-30","38","20","18","49","34","15","237","242","-5","63","18","45","59","48","11","257","303","-46","59","22","37",,"2.82837656059662",
0,0,"424","5",Western Australia,"54410",Kellerberrin,"1221","1211","1212","1206","1215","1230","1213","1200","1209","1207","1211","1236","1251","1251","1249","1242","1220","1202","1191","1180","1177","1180","1166","1159","-7","-0.6003","1915.433","0.6051","8","18","-10","91","81","10","7","4","3","14","32","-18","42","47","-5","13","4","9","6","27","-21","58","52","6","12","4","8",,"0.605085116524567",
0,0,"425","5",Western Australia,"54480",Kent,"641","618","629","626","596","599","583","568","560","529","529","540","547","556","559","568","554","538","523","511","506","510","524","526","2","0.3817","5624.5818","0.0935","3","0","3","76","76","0","3","2","1","10","3","7","59","56","3","6","2","4","3","0","3","54","59","-5","6","2","4",,"0.0935180638674328",
0,0,"426","5",Western Australia,"54550",Kojonup,"2308","2291","2300","2288","2260","2272","2181","2134","2069","2034","2030","2042","2044","2029","2027","2010","2013","2009","1979","1964","1963","1976","1969","1965","-4","-0.2031","2930.9925","0.6704","22","16","6","186","186","0","13","6","7","17","21","-4","113","133","-20","22","5","17","12","15","-3","137","151","-14","19","6","13",,"0.670421367506058",
0,0,"427","5",Western Australia,"54620",Kondinin,"1033","1030","1023","1013","1012","1019","1013","1025","1043","1060","1068","1033","985","918","929","894","881","872","869","876","872","866","858","862","4","0.4662","7440.8016","0.1158","11","8","3","63","73","-10","4","3","1","7","8","-1","73","86","-13","9","3","6","18","3","15","50","66","-16","8","3","5",,"0.115847733394746",
0,0,"428","5",Western Australia,"54690",Koorda,"490","488","491","488","477","470","454","447","448","450","448","447","446","440","437","428","416","400","391","382","373","374","371","373","2","0.5391","2832.313","0.1317","4","3","1","26","26","0","1","1","0","0","3","-3","17","18","-1","2","1","1","0","4","-4","18","13","5","2","1","1",,"0.131694484331357",
0,0,"429","5",Western Australia,"54760",Kulin,"910","906","910","906","912","922","882","865","855","854","855","849","831","804","787","783","779","781","781","792","789","783","794","800","6","0.7557","4718.9219","0.1695","11","8","3","39","49","-10","4","3","1","10","3","7","40","41","-1","8","3","5","12","4","8","32","39","-7","8","3","5",,"0.169530248000078",
0,0,"430","5",Western Australia,"54830",Kwinana,"21807","22045","22403","22593","23053","23986","24960","26482","28047","29132","30697","32688","34707","36444","38153","40058","41672","43172","44700","46243","47660","49542","52139","54672","2533","4.8582","120.0123","455.5533","780","194","586","5527","4439","1088","472","264","208","766","234","532","4887","3811","1076","1230","241","989","770","214","556","4973","3873","1100","1155","278","877",,"455.553305786157",
0,0,"431","5",Western Australia,"54900",Lake Grace,"1615","1597","1582","1563","1548","1530","1467","1428","1415","1407","1405","1399","1374","1329","1306","1300","1296","1290","1289","1305","1299","1290","1303","1319","16","1.2279","11886.3198","0.111","21","10","11","84","109","-25","10","5","5","18","3","15","58","72","-14","15","3","12","14","6","8","77","76","1","12","5","7",,"0.110967904464425",
0,0,"432","5",Western Australia,"54970",Laverton,"1207","1117","1033","953","869","783","848","977","1072","1177","1288","1410","1428","1367","1299","1222","1262","1302","1331","1377","1432","1434","1440","1444","4","0.2778","179993.971","0.008","7","4","3","84","88","-4","8","5","3","7","5","2","42","49","-7","15","4","11","0","9","-9","46","43","3","15","5","10",,"0.00802249093109902",
0,0,"433","5",Western Australia,"55040",Leonora,"2007","1914","1855","1722","1599","1501","1723","1892","2136","2452","2628","2566","2419","2122","1812","1491","1536","1585","1610","1661","1716","1723","1733","1737","4","0.2308","31915.0562","0.0544","17","4","13","166","178","-12","12","6","6","18","4","14","72","92","-20","21","5","16","19","5","14","86","107","-21","17","6","11",,"0.0544257227408548",
0,0,"434","5",Western Australia,"55110",Mandurah,"48996","49601","51860","54581","56719","58811","61355","64940","68218","69969","73440","76562","79292","80927","82202","83322","84912","86708","88698","91112","93412","95622","99322","102922","3600","3.6246","174.8968","588.4727","956","859","97","7893","6111","1782","740","409","331","955","901","54","7289","5105","2184","1838","376","1462","921","878","43","7650","5438","2212","1776","431","1345",,"588.472745070236",
0,0,"435","5",Western Australia,"55180",Manjimup,"10351","10237","10074","9953","9879","9718","9625","9606","9623","9564","9463","9480","9482","9448","9402","9341","9302","9253","9258","9317","9351","9412","9442","9523","81","0.8579","7029.6076","1.3547","89","85","4","616","580","36","51","30","21","81","98","-17","441","462","-21","94","26","68","83","75","8","477","459","18","86","31","55",,"1.3546986605625",
0,0,"436","5",Western Australia,"55250",Meekatharra,"1458","1413","1374","1354","1285","1225","1242","1270","1321","1359","1424","1437","1426","1335","1224","1110","1118","1128","1167","1213","1287","1295","1296","1286","-10","-0.7716","100188.5478","0.0128","19","7","12","112","121","-9","10","5","5","14","10","4","40","55","-15","16","4","12","12","4","8","56","83","-27","14","5","9",,"0.0128357983845335",
0,0,"437","5",Western Australia,"55320",Melville,"97202","97184","97002","96776","96699","96778","97911","98607","99882","100764","102135","103569","104319","104073","103522","102342","102569","103153","104340","106124","106823","107433","110541","113404","2863","2.59","52.8505","2145.751","950","738","212","8042","8281","-239","1592","955","637","855","784","71","5980","5988","-8","4009","964","3045","871","723","148","6258","6194","64","3759","1108","2651",,"2145.75074975639",
0,0,"438","5",Western Australia,"55390",Menzies,"350","336","309","282","260","237","269","308","351","378","402","450","486","499","510","518","523","534","541","553","569","571","575","577","2","0.3478","124115.424","0.0046","4","3","1","14","14","0","3","2","1","3","5","-2","13","11","2","6","2","4","5","3","2","12","16","-4","6","2","4",,"0.0046488984318339",
0,0,"439","5",Western Australia,"55460",Merredin,"3783","3715","3656","3496","3442","3408","3352","3348","3348","3354","3374","3395","3379","3380","3385","3395","3385","3349","3286","3254","3221","3235","3270","3335","65","1.9878","3293.7824","1.0125","50","21","29","268","300","-32","38","21","17","28","30","-2","219","231","-12","67","18","49","47","28","19","248","241","7","62","23","39",,"1.01251375925744",
0,0,"440","5",Western Australia,"55530",Mingenew,"586","585","583","558","521","504","495","483","476","477","489","488","487","482","474","465","450","434","430","421","423","423","417","421","4","0.9592","1934.8857","0.2176","3","0","3","30","34","-4","2","1","1","6","3","3","14","26","-12","4","1","3","12","3","9","28","35","-7","3","1","2",,"0.217583912062609",
0,0,"441","5",Western Australia,"55600",Moora,"2705","2697","2683","2626","2593","2531","2487","2503","2537","2534","2556","2548","2527","2504","2505","2477","2447","2409","2374","2380","2382","2378","2395","2432","37","1.5449","3763.0254","0.6463","25","17","8","170","190","-20","19","11","8","37","19","18","135","162","-27","35","9","26","42","17","25","174","181","-7","31","12","19",,"0.646288489043949",
0,0,"442","5",Western Australia,"55670",Morawa,"989","971","957","924","886","860","854","867","879","886","911","892","872","835","800","765","733","701","680","668","669","669","679","686","7","1.0309","3510.5929","0.1954","21","9","12","72","85","-13","3","2","1","12","6","6","61","61","0","6","2","4","4","9","-5","57","49","8","6","2","4",,"0.195408587535171",
0,0,"443","5",Western Australia,"55740",Mosman Park,"8358","8476","8590","8675","8762","8760","8845","8971","9082","9164","9199","9196","9217","9202","9188","9167","9199","9224","9332","9394","9478","9621","10052","10281","229","2.2782","4.3472","2364.971","76","70","6","912","863","49","252","164","88","69","78","-9","689","682","7","624","191","433","85","76","9","637","740","-103","542","219","323",,"2364.97055576003",
0,0,"444","5",Western Australia,"55810",Mount Magnet,"854","845","831","775","744","734","681","665","669","653","666","669","661","615","563","507","542","560","599","643","699","701","701","696","-5","-0.7133","13858.1182","0.0502","4","5","-1","60","58","2","4","3","1","8","7","1","25","31","-6","8","3","5","3","3","0","34","44","-10","8","3","5",,"0.0502232691304365",
0,0,"445","5",Western Australia,"55880",Mount Marshall,"676","669","670","672","656","650","616","594","581","530","493","507","523","528","531","533","520","504","494","479","467","463","461","466","5","1.0846","10184.5937","0.0458","3","5","-2","20","23","-3","3","2","1","5","0","5","16","26","-10","5","2","3","4","4","0","27","25","2","5","2","3",,"0.0457553844293268",
0,0,"446","5",Western Australia,"55950",Mukinbudin,"705","697","689","664","643","601","567","558","537","509","502","528","545","549","551","553","558","563","575","580","593","587","600","603","3","0.5","3426.944","0.176","4","3","1","26","34","-8","3","2","1","9","4","5","21","17","4","6","2","4","7","5","2","25","28","-3","6","2","4",,"0.175958521644941",
0,0,"447","5",Western Australia,"56090",Mundaring,"35415","35660","35820","35900","36195","36326","36569","36914","37466","37883","38364","39064","39644","39651","39563","39217","39161","39494","39877","40360","40539","40517","41436","42327","891","2.1503","643.2012","65.8068","395","232","163","3232","3508","-276","213","122","91","340","253","87","3009","2598","411","528","107","421","340","228","112","3023","2614","409","494","124","370",,"65.806780211231",
0,0,"448","5",Western Australia,"56160",Murchison,"161","157","150","140","129","118","112","110","112","114","119","133","146","150","155","158","152","140","129","117","108","108","106","105","-1","-0.9434","45046.0922","0.0023","0","0","0","2","2","0","0","0","0","0","0","0","0","3","-3","1","0","1","0","0","0","1","3","-2","1","0","1",,"0.00233094581287564",
0,0,"449","5",Western Australia,"56230",Murray,"10899","11211","11611","11904","12266","12522","12819","13477","14144","14586","14773","15475","16087","16542","16909","17126","17371","17648","17950","18274","18639","19116","19829","20563","734","3.7016","1703.4688","12.0713","185","129","56","1815","1426","389","73","41","32","201","143","58","1758","1247","511","181","37","144","186","156","30","1928","1349","579","168","43","125",,"12.0712513196602",
0,0,"450","5",Western Australia,"56300",Nannup,"1223","1235","1237","1247","1271","1282","1277","1291","1296","1301","1304","1326","1343","1350","1352","1339","1398","1440","1487","1547","1575","1593","1632","1675","43","2.6348","3053.9361","0.5485","5","8","-3","149","134","15","12","6","6","12","14","-2","99","70","29","18","6","12","10","11","-1","119","86","33","17","6","11",,"0.548472510606885",
0,0,"451","5",Western Australia,"56370",Narembeen,"963","964","977","960","952","945","890","856","846","836","839","836","826","818","820","815","822","826","831","829","820","822","833","848","15","1.8007","3809.0285","0.2226","9","11","-2","67","67","0","9","5","4","9","6","3","38","41","-3","16","5","11","16","5","11","37","44","-7","16","5","11",,"0.222628945937265",
0,0,"452","5",Western Australia,"56460",Narrogin,"5541","5544","5550","5403","5363","5331","5287","5281","5282","5246","5260","5306","5324","5339","5333","5235","5204","5058","5019","4987","4937","4959","4985","5029","44","0.8826","1631.3024","3.0828","56","53","3","450","453","-3","48","26","22","51","53","-2","313","344","-31","82","23","59","49","58","-9","321","315","6","75","28","47",,"3.08281284941406",
0,0,"453","5",Western Australia,"56580",Nedlands,"21564","21630","21634","21557","21459","21394","21435","21622","21707","21694","21965","22423","22665","22686","22435","22108","22391","22564","22745","23075","22924","23018","24187","25104","917","3.7913","19.6449","1277.889","157","165","-8","2022","2139","-117","735","516","219","138","152","-14","1721","1714","7","1827","651","1176","153","164","-11","1731","1697","34","1645","751","894",,"1277.88891773437",
0,0,"454","5",Western Australia,"56620",Ngaanyatjarraku,"1562","1533","1506","1493","1477","1466","1483","1498","1494","1508","1508","1591","1689","1705","1713","1708","1649","1598","1538","1502","1476","1478","1479","1482","3","0.2028","159815.9632","0.0093","6","11","-5","79","78","1","11","5","6","10","15","-5","93","98","-5","16","5","11","14","10","4","42","52","-10","15","6","9",,"0.00927316627404339",
0,0,"455","5",Western Australia,"56730",Northam,"10284","10302","10267","10157","10270","10280","10256","10400","10553","10670","10830","11169","11472","11570","11420","11238","11372","11475","11483","11594","11804","11938","12197","12416","219","1.7955","1431.2215","8.6751","134","126","8","1041","940","101","55","30","25","123","121","2","873","684","189","96","28","68","147","104","43","930","812","118","90","32","58",,"8.67510724231015",
0,0,"456","5",Western Australia,"56790",Northampton,"3347","3358","3355","3369","3345","3334","3322","3318","3309","3298","3281","3371","3432","3389","3357","3335","3305","3277","3263","3279","3332","3343","3371","3382","11","0.3263","12543.7142","0.2696","29","29","0","287","283","4","15","8","7","22","22","0","258","250","8","27","7","20","23","29","-6","221","219","2","24","9","15",,"0.269617112290393",
0,0,"457","5",Western Australia,"56860",Nungarin,"276","273","269","266","258","255","252","247","238","234","236","246","254","256","259","259","257","257","261","261","263","261","256","258","2","0.7813","1166.0245","0.2213","3","0","3","6","11","-5","1","1","0","0","0","0","5","12","-7","3","1","2","0","3","-3","11","8","3","3","1","2",,"0.221264647526703",
0,0,"458","5",Western Australia,"56930",Peppermint Grove,"1653","1651","1656","1672","1692","1691","1653","1630","1633","1627","1629","1688","1694","1707","1709","1708","1692","1675","1661","1661","1638","1638","1739","1782","43","2.4727","1.0677","1669.008","15","6","9","141","165","-24","43","28","15","8","11","-3","111","81","30","107","33","74","7","11","-4","103","88","15","70","38","32",,"1669.00814835628",
0,0,"459","5",Western Australia,"57000",Perenjori,"615","593","584","583","574","561","607","680","773","852","930","880","830","762","696","630","634","629","629","632","652","652","649","659","10","1.5408","8301.3551","0.0794","7","3","4","32","37","-5","3","2","1","3","4","-1","40","46","-6","6","2","4","3","0","3","43","40","3","6","2","4",,"0.0793846296251078",
0,0,"460","5",Western Australia,"57080",Perth,"10510","11245","11729","12730","13939","15232","16407","17905","19898","20764","21416","23066","24317","25257","26096","26879","27112","27433","28214","29588","29653","30580","32997","34624","1627","4.9308","13.7335","2521.134","258","127","131","5123","5013","110","1888","1202","686","246","132","114","3242","3941","-699","4462","1460","3002","188","126","62","3267","4206","-939","4184","1680","2504",,"2521.13445225179",
0,0,"461","5",Western Australia,"57140",Pingelly,"1217","1214","1215","1208","1217","1220","1207","1206","1209","1215","1209","1206","1205","1187","1202","1183","1154","1121","1100","1086","1072","1068","1084","1091","7","0.6458","1294.5721","0.8427","8","11","-3","86","91","-5","7","3","4","14","8","6","75","71","4","9","3","6","15","16","-1","68","64","4","7","3","4",,"0.842749507733096",
0,0,"462","5",Western Australia,"57210",Plantagenet,"4707","4658","4622","4605","4643","4694","4762","4863","4974","4978","5032","5118","5172","5151","5130","5103","5188","5307","5358","5410","5534","5587","5669","5734","65","1.1466","4876.682","1.1758","51","54","-3","530","482","48","17","9","8","44","38","6","402","347","55","30","9","21","56","47","9","417","379","38","28","10","18",,"1.17579944724712",
0,0,"463","5",Western Australia,"57280",Port Hedland,"12881","13201","13555","13692","13880","14084","14129","14309","14825","15252","15659","15851","15951","15648","15387","15064","14989","15208","15585","16115","16666","17031","17256","17448","192","1.1127","18417.0777","0.9474","334","40","294","1940","1942","-2","163","90","73","270","76","194","1551","1722","-171","284","82","202","257","51","206","1536","1720","-184","265","95","170",,"0.947381570747242",
0,0,"464","5",Western Australia,"57350",Quairading,"1140","1137","1130","1084","1068","1071","1070","1078","1080","1074","1073","1072","1066","1066","1060","1038","1017","1004","997","984","981","983","973","967","-6","-0.6166","2016.9268","0.4794","17","7","10","80","89","-9","5","4","1","12","14","-2","37","52","-15","10","3","7","12","17","-5","61","68","-7","10","4","6",,"0.479442288138568",
0,0,"465","5",Western Australia,"57420",Ravensthorpe,"1510","1543","1562","1589","1733","2045","2110","2220","2171","2158","2187","2154","2118","2036","1906","1764","1819","1845","1914","2023","2157","2202","2278","2280","2","0.0878","9841.7504","0.2317","33","13","20","270","253","17","19","11","8","33","12","21","143","111","32","33","10","23","28","17","11","141","170","-29","31","11","20",,"0.231666106874647",
0,0,"466","5",Western Australia,"57490",Rockingham,"74185","75802","77718","80168","82936","87033","92235","96506","100639","104922","109415","114412","119300","123038","126012","128992","130672","132911","135440","137931","140584","143754","148911","154132","5221","3.5061","257.4979","598.5758","1849","750","1099","11015","9477","1538","1187","654","533","1706","867","839","10247","8465","1782","3135","599","2536","1707","910","797","10755","8604","2151","2962","689","2273",,"598.575755375092",
0,0,"467","5",Western Australia,"57630",Sandstone,"134","134","132","133","126","126","123","117","113","110","109","111","112","106","100","93","93","97","102","109","117","119","116","115","-1","-0.8621","32605.2912","0.0035","0","0","0","5","4","1","1","0","1","0","0","0","6","10","-4","1","0","1","0","0","0","6","8","-2","1","0","1",,"0.00352703490039678",
0,0,"468","5",Western Australia,"57700",Serpentine-Jarrahdale,"11733","11931","12200","12438","12913","13246","14055","15224","16487","17201","18495","20368","22011","23592","25499","27578","29002","30159","31410","32437","33349","34795","36754","38631","1877","5.1069","901.2054","42.8659","553","123","430","3548","2609","939","174","97","77","540","131","409","3145","1983","1162","476","88","388","502","127","375","3379","2279","1100","503","101","402",,"42.8659215757029",
0,0,"469","5",Western Australia,"57770",Shark Bay,"926","925","921","923","909","906","891","886","883","883","887","914","936","948","965","963","962","986","1000","1041","1069","1082","1130","1164","34","3.0088","24201.5491","0.0481","6","5","1","112","107","5","14","7","7","10","3","7","81","57","24","24","7","17","6","5","1","83","64","19","22","8","14",,"0.0480960948074188",
0,0,"470","5",Western Australia,"57840",South Perth,"37606","38357","38944","39481","40025","40517","41233","42135","42925","42987","43618","44099","44348","44251","44096","43879","43886","43989","44538","45072","44952","45201","46777","47909","1132","2.42","19.8114","2418.254","388","388","0","4475","4614","-139","1037","649","388","402","404","-2","3140","3425","-285","2575","712","1863","396","398","-2","3200","3606","-406","2360","820","1540",,"2418.25413650726",
0,0,"471","5",Western Australia,"57910",Stirling,"176209","177345","178865","180470","181976","183957","189261","194607","200137","203918","209043","214240","218043","219372","220152","220073","221986","224316","227540","232404","234322","236262","244155","249872","5717","2.3415","104.7273","2385.93","2984","1580","1404","18213","19377","-1164","4014","2314","1700","2839","1572","1267","13441","14494","-1053","9959","2280","7679","2632","1720","912","13334","15091","-1757","9185","2623","6562",,"2385.92993421964",
0,0,"472","5",Western Australia,"57980",Subiaco,"12948","13137","13431","13927","14267","14464","14799","15147","15570","15710","15873","16159","16466","16700","16927","17018","17231","17320","17602","17941","17902","18008","18913","19452","539","2.8499","5.6182","3462.319","162","132","30","2021","2101","-80","520","364","156","160","118","42","1587","1556","31","1293","461","832","143","135","8","1563","1652","-89","1148","528","620",,"3462.31889217187",
