X,Y,id,state_code,state_name,lga_code_2,lga_name_2,erp_2001,erp_2002,erp_2003,erp_2004,erp_2005,erp_2006,erp_2007,erp_2008,erp_2009,erp_2010,erp_2011,erp_2012,erp_2013,erp_2014,erp_2015,erp_2016,erp_2017,erp_2018,erp_2019,erp_2020,erp_2021,erp_2022,erp_2023,erp_2024,erp_change,erp_chan_1,area_km2,pop_densit,births_202,deaths_202,natural_in,internal_a,internal_d,net_intern,overseas_a,overseas_d,net_overse,births_2_1,deaths_2_1,natural__1,internal_1,internal_2,net_inte_1,overseas_1,overseas_2,net_over_1,births_2_2,deaths_2_2,natural__2,internal_3,internal_4,net_inte_2,overseas_3,overseas_4,net_over_2,green_spac,pop_dens_1,Green_Pct
148.3215825,-40.29850726,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
147.9163978,-40.30037708,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.2052286,-40.31121643,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.2453062,-39.95163667,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
147.7722482,-39.92538092,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
147.7790252,-39.92258217,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
147.8251833,-39.82198195,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
147.3320369,-39.47525397,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
147.2868837,-39.46005219,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.1734338,-40.5331227,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.0049396,-40.35936216,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.0642788,-40.47702639,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.074025,-40.49393489,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.0274866,-40.43514183,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.0194682,-40.48462165,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.2491061,-40.2477984,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.253538,-40.22626429,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.2081103,-40.25248957,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.2819549,-40.25632318,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.2668546,-40.22283349,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.2420071,-40.22962207,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.2437746,-40.23063852,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.242674,-40.23151002,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.2676833,-40.22537637,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.2672341,-40.22106597,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
147.8516476,-39.76624522,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
147.8486593,-39.76436,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.2416646,-40.39645228,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.3014954,-40.27750162,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.1481643,-40.29498297,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.1134658,-40.29160925,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.0619676,-40.29137324,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.2859332,-40.0795362,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.2845771,-40.07608527,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.2766148,-40.0875133,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.2854527,-40.0736371,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
148.0658091,-40.00964861,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
147.7740184,-39.90743501,508,6,Tasmania,62010,Flinders (Tas.),896,889,887,891,897,896,881,867,849,839,809,827,845,871,900,939,939,952,951,937,938,931,933,941,8,0.8574,1996.624399999999923,0.4713,4,9,-5,56,58,-2,0,0,0,7,9,-2,35,31,4,0,0,0,9,13,-4,59,47,12,0,0,0,,0.471295452,
147.0260224,-41.10216538,509,6,Tasmania,62210,George Town,6557,6603,6713,6760,6755,6755,6762,6779,6829,6872,6857,6831,6838,6854,6857,6873,6914,6958,7020,7186,7206,7267,7335,7378,43,0.5862,653.430799999999977,11.291200000000000,67,83,-16,591,538,53,36,12,24,59,71,-12,497,445,52,44,16,28,70,90,-20,515,478,37,40,14,26,,11.291172684238331,
148.3137007,-42.36400728,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.3153023,-42.36284522,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
147.9778722,-42.64267144,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.0701426,-42.56280681,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.3142109,-42.35996818,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.3399378,-42.34661744,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.3588214,-42.11670324,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.0099415,-42.45676761,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.0807041,-42.64723587,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
147.9358359,-42.64651186,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
147.9406579,-42.64880914,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
147.937587,-42.648616,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
147.938707,-42.6489894,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.0260334,-42.25321844,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.0264073,-42.25460282,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.0265632,-42.25427168,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.3089657,-42.27068514,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.3354053,-42.22953343,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.3327188,-42.22939547,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.3289687,-42.23215165,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.3360068,-42.23166815,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.3252209,-42.08259367,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.3249357,-42.08464897,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.2448106,-41.99432237,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.2445687,-41.99112954,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.2436556,-41.99053282,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.2854151,-42.31666694,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
147.9795058,-42.31874573,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
147.9474786,-42.3423658,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
147.9504864,-42.3399035,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
147.9543816,-42.34147456,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.312503,-42.35580823,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
148.3130932,-42.35511665,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
147.9831565,-42.32279236,510,6,Tasmania,62410,Glamorgan-Spring Bay,4029,4027,4105,4217,4347,4371,4412,4458,4463,4449,4419,4422,4425,4430,4433,4451,4538,4653,4791,4972,5113,5188,5240,5283,43,0.8206,2591.590999999999894,2.038500000000000,31,59,-28,375,297,78,37,12,25,24,54,-30,344,291,53,46,17,29,46,54,-8,352,327,25,41,15,26,,2.038516108444581,
